epoch,step,train_loss,train_foreign_loss,train_home_loss,train_acc,val_loss,val_foreign_loss,val_home_loss,val_acc,sav_version
0,459,1.0526129148884276,0.027059944573797953,0.027026926907903488,0.6978599877450975,1.0558905750513077,0.024719728156924248,0.024632294662296772,0.7041373697916667,1
1,918,0.9020200756120785,0.020534654020094405,0.02077353664132115,0.7222921772875822,0.9839130938053131,0.019798353624840576,0.019766488345339894,0.7146647135416666,2
2,1377,0.8579424100244227,0.016115804359089575,0.016398022474806293,0.7291467524509799,0.9517434363563856,0.016411156432392698,0.016296566425201792,0.7195605468749999,3
3,1836,0.8340325812628586,0.013395199673919896,0.013621830111592683,0.7330320669934646,0.9294082671403885,0.01409847584242622,0.014044840432082614,0.7231152343750001,4
4,2295,0.8173186036236665,0.011644698229003577,0.011827353274445647,0.7363642088779954,0.915696049729983,0.012364282893637816,0.012441582434500257,0.7248665364583333,5
5,2754,0.8036183546051741,0.01038674153346966,0.010530036628603415,0.7393247889433552,0.901997779806455,0.011327874070654312,0.01131775020621717,0.7267220052083334,6
6,3213,0.7938656832917323,0.009439500044698549,0.009574406800592777,0.7410777505446624,0.8939795816938082,0.010380617148863772,0.0104118879729261,0.7286914062500002,7
7,3672,0.7850115082362639,0.008754156666862615,0.00884934764026719,0.7430310457516338,0.8862238824367523,0.00973662994025896,0.009672990340429047,0.7298372395833335,8
8,4131,0.7777530718473048,0.008152638503181908,0.008232596917747477,0.7446032475490197,0.8800772825876871,0.009188003566426536,0.009082957597759863,0.7315201822916667,9
9,4590,0.7713711652620685,0.0076802262046205974,0.007742526019823967,0.7459160539215685,0.8755529249707857,0.008789227091862509,0.008645043980019787,0.7320768229166666,10
10,5049,0.7656382439183254,0.007291928389209093,0.0073283814971207405,0.7472826456971675,0.8705435941616694,0.008292861845499525,0.008238802955020219,0.73302734375,11
